station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l,huc8,sample_date,year,n_congeners,segment_id
21NYDECA_WQX-8366,40.88,-73.8686,0,68.97,5110.1,7.9,511.01,7,8,33.1,2030102.0,2021-08-26,2021,3,seg_000177
21NYDECA_WQX-84,43.214337,-79.053206,0,314.41,334.9,11.7,33.49,3,4,2.1,4120104.0,2021-04-27,2021,1,seg_000178
21NYDECA_WQX-84,43.214337,-79.053206,0,314.41,334.9,11.7,33.49,3,8,1.6,4120104.0,2021-08-24,2021,1,seg_000179
21NYDECA_WQX-8498,40.83,-72.90694,0,119.59,4588.2,8.7,458.82,7,10,11.0,2030202.0,2019-10-24,2019,3,seg_000180
21NYDECA_WQX-8498,40.83,-72.90694,0,119.59,4588.2,8.7,458.82,7,4,9.3,2030202.0,2021-04-12,2021,3,seg_000181
21NYDECA_WQX-8498,40.83,-72.90694,0,119.59,4588.2,8.7,458.82,7,8,10.6,2030202.0,2021-08-17,2021,3,seg_000182
21NYDECA_WQX-8498,40.83,-72.90694,0,119.59,4588.2,8.7,458.82,7,9,8.8,2030202.0,2023-09-27,2023,3,seg_000183
21NYDECA_WQX-8500,40.76306,-73.15167,0,109.5,4691.5,8.6,469.15,7,9,28.35,2030202.0,2023-09-27,2023,5,seg_000184
21NYDECA_WQX-8521,41.080496,-73.713759,0,52.7,5293.9,7.7,529.39,7,4,3368.9,2030102.0,2021-04-21,2021,5,seg_000185
21NYDECA_WQX-8521,41.080496,-73.713759,0,52.7,5293.9,7.7,529.39,7,8,3178.0,2030102.0,2021-08-24,2021,5,seg_000186
21NYDECA_WQX-8523,41.067479,-73.717583,0,53.79,5281.7,7.7,528.17,7,4,40.6,2030102.0,2021-04-21,2021,4,seg_000187
21NYDECA_WQX-8523,41.067479,-73.717583,0,53.79,5281.7,7.7,528.17,7,8,49.1,2030102.0,2021-08-24,2021,4,seg_000188
21NYDECA_WQX-8660,41.19389,-73.62472,1,47.46,5358.0,7.6,535.8,7,9,9.7,1100006.0,2023-09-26,2023,3,seg_000189
21NYDECA_WQX-8666,41.2125,-73.55305,0,50.7,5326.5,7.6,532.65,7,9,5.41,1100006.0,2023-09-26,2023,3,seg_000190
21NYDECA_WQX-874,42.264939,-77.547768,0,297.83,2590.9,11.8,259.09,7,8,1.04,2050104.0,2022-08-31,2022,3,seg_000191
21NYDECA_WQX-8797,40.90361,-72.76472,0,124.73,4536.1,8.8,453.61,7,9,163.9,2030202.0,2023-09-27,2023,5,seg_000192
21NYDECA_WQX-8799,40.72747,-73.24427,0,107.49,4710.7,8.6,471.07,7,9,37.4,2030202.0,2023-09-27,2023,4,seg_000193
21NYDECA_WQX-8820,40.70454,-73.30024,0,106.73,4717.4,8.5,471.74,7,9,27.91,2030202.0,2023-09-27,2023,5,seg_000194
21NYDECA_WQX-889,42.10146,-76.68656,0,224.6,3376.0,10.6,337.6,7,9,0.94,2050105.0,2022-09-01,2022,2,seg_000195
21NYDECA_WQX-8916,42.623612,-73.571242,2,41.84,85.8,9.6,8.58,4,7,10.41,2020006.0,2022-07-20,2022,5,seg_000196
21NYDECA_WQX-974,43.22722,-77.61639,0,346.75,2075.3,12.6,207.53,4,4,15.0,4130003.0,2021-04-14,2021,1,seg_000197
21NYDECA_WQX-974,43.22722,-77.61639,0,346.75,2075.3,12.6,207.53,4,8,8.3,4130003.0,2021-08-17,2021,2,seg_000198
21NYDECA_WQX-976,43.203609,-77.625736,0,346.0,2083.1,12.6,208.31,4,4,12.0,4130003.0,2021-04-28,2021,1,seg_000199
21NYDECA_WQX-976,43.203609,-77.625736,0,346.0,2083.1,12.6,208.31,4,8,10.7,4130003.0,2021-08-25,2021,2,seg_000200
21NYDECA_WQX-9830,44.298218,-74.358773,0,182.73,213.8,11.3,21.38,4,6,0.76,4150406.0,2023-06-29,2023,1,seg_000201
CEDEN-200PPCPCL,37.4764,-122.124,0,999.0,500.0,15.0,50.0,4,12,56.9,18050004.0,2009-12-10,2009,2,seg_000202
CEDEN-200PPCPEL,37.5644,-122.25,0,999.0,500.0,15.0,50.0,4,12,8.79,18050004.0,2009-12-28,2009,2,seg_000203
CEDEN-200PPCPFC,37.5949,-122.146,0,999.0,500.0,15.0,50.0,4,12,5.7,18050004.0,2009-12-10,2009,1,seg_000204
CEDEN-PajRiv3,36.8922,-121.764,0,999.0,500.0,15.0,50.0,4,11,23.91,18060002.0,2019-11-06,2019,5,seg_000205
CEDEN-PajRiv3,36.8922,-121.764,0,999.0,500.0,15.0,50.0,4,4,8.39,18060002.0,2021-04-14,2021,3,seg_000206
CEDEN-SalRiv3,36.709,-121.751,0,999.0,500.0,15.0,50.0,4,3,6.87,18060005.0,2022-03-21,2022,3,seg_000207
CSKTRIBE-CRW-BLW-RON-WWTP,47.312,-114.0712,0,999.0,500.0,15.0,50.0,4,8,20.4,17010212.0,2022-08-30,2022,1,seg_000208
CSKTRIBE-LBR-BLW-HTSP-WWTP,47.3681,-114.389,0,999.0,500.0,15.0,50.0,4,8,21.4,17010212.0,2025-08-25,2025,1,seg_000209
CWLT_WQX-WCD,39.671872,-123.500453,0,999.0,500.0,15.0,50.0,4,1,2.02,18010106.0,2022-01-11,2022,1,seg_000210
DRBC-31DELRBC_WQX-091002,39.512777,-75.553444,3,42.16,3161.2,27.2,316.12,8,9,10.47,2040204.0,2021-09-20,2021,3,seg_000211
DRBC-31DELRBC_WQX-091005,39.590833,-75.563722,3,36.25,3195.8,27.4,319.58,8,9,11.12,2040204.0,2021-09-20,2021,3,seg_000212
DRBC-31DELRBC_WQX-091008,39.65511,-75.545412,3,30.47,3229.9,27.5,322.99,8,9,8.63,2040204.0,2021-09-20,2021,3,seg_000213
DRBC-31DELRBC_WQX-091011,39.720878,-75.505794,3,23.78,3269.6,27.7,326.96,8,9,8.98,2040204.0,2021-09-20,2021,3,seg_000214
DRBC-31DELRBC_WQX-091015,39.455,-75.56,1,47.75,3128.6,27.1,312.86,8,9,10.41,2040204.0,2021-09-20,2021,3,seg_000215
DRBC-31DELRBC_WQX-091017,39.367629,-75.458477,0,52.68,3100.5,26.9,310.05,8,9,10.22,2040204.0,2021-09-20,2021,3,seg_000216
DRBC-31DELRBC_WQX-091020,39.296339,-75.375902,0,58.58,3066.8,26.8,306.68,8,9,7.66,2040204.0,2021-09-20,2021,3,seg_000217
DRBC-31DELRBC_WQX-091023,39.229606,-75.300302,0,65.2,3028.9,26.6,302.89,8,9,5.45,2040204.0,2021-09-20,2021,2,seg_000218
DRBC-31DELRBC_WQX-091026,39.18113,-75.271168,0,70.5,2998.3,26.5,299.83,8,9,7.7,2040204.0,2021-09-20,2021,3,seg_000219
DRBC-31DELRBC_WQX-091028,39.084763,-75.185513,0,81.42,2935.3,26.2,293.53,8,9,1.72,2040204.0,2021-09-20,2021,1,seg_000220
DRBC-31DELRBC_WQX-332046,39.768333,-75.474,3,19.34,3296.6,27.8,329.66,8,9,8.63,2040204.0,2021-09-20,2021,3,seg_000221
DRBC-31DELRBC_WQX-332049,39.800655,-75.425245,3,14.54,3325.7,28.0,332.57,8,9,9.11,2040202.0,2021-09-20,2021,3,seg_000222
DRBC-31DELRBC_WQX-332052,39.849487,-75.26173,6,3.87,3403.3,28.3,340.33,8,9,6.51,2040202.0,2021-09-20,2021,2,seg_000223
DRBC-31DELRBC_WQX-332064,40.127648,-74.815065,5,24.22,32.5,50.5,3.25,3,9,6.39,2040201.0,2021-09-20,2021,4,seg_000224
DRBC-31DELRBC_WQX-332068,40.174465,-74.734848,3,30.18,38.0,50.0,3.8,3,9,3.28,2040201.0,2021-09-20,2021,2,seg_000225
DRBC-31DELRBC_WQX-892062,39.849139,-75.329628,6,7.34,3373.6,28.2,337.36,8,9,5.84,2040202.0,2021-09-20,2021,2,seg_000226
DRBC-31DELRBC_WQX-892065,39.881679,-75.18019,6,5.56,3375.1,28.2,337.51,8,9,6.12,2040202.0,2021-09-20,2021,2,seg_000227
DRBC-31DELRBC_WQX-892070,39.984701,-75.066603,6,20.21,3287.5,27.8,328.75,8,9,5.11,2040202.0,2021-09-20,2021,2,seg_000228
DRBC-31DELRBC_WQX-892071,39.955502,-75.135818,6,14.59,3323.4,28.0,332.34,8,9,4.4,2040202.0,2021-09-20,2021,2,seg_000229
DRBC-31DELRBC_WQX-892077,40.040199,-74.988048,6,18.29,27.6,50.8,2.76,3,9,4.71,2040202.0,2021-09-20,2021,2,seg_000230
DRBC-31DELRBC_WQX-892080,40.081067,-74.868852,6,22.07,30.8,50.6,3.08,3,9,3.53,2040201.0,2021-09-20,2021,2,seg_000231
DRBC-BC,40.189096,-74.7585,3,28.03,35.9,50.2,3.59,3,4,4.58,2040201.0,2021-04-20,2021,2,seg_000232
DRBC-BF,39.949887,-75.139119,6,13.91,3327.3,28.0,332.73,8,6,7.69,2040202.0,2021-06-01,2021,2,seg_000233
DRBC-BR,39.988349,-75.068128,6,20.5,3286.2,27.8,328.62,8,5,5.56,2040202.0,2021-05-26,2021,2,seg_000234
DRBC-BR1,39.229606,-75.300302,0,65.2,3028.9,26.6,302.89,8,4,10.04,2040204.0,2021-04-19,2021,3,seg_000235
DRBC-BR10,39.800655,-75.425245,3,14.54,3325.7,28.0,332.57,8,4,9.26,2040202.0,2021-04-19,2021,3,seg_000236
DRBC-BR11,39.844852,-75.342034,6,8.06,3368.2,28.2,336.82,8,4,12.81,2040202.0,2021-04-19,2021,4,seg_000237
DRBC-BR12,39.848061,-75.267146,6,3.8,3402.1,28.3,340.21,8,4,9.84,2040202.0,2021-04-19,2021,3,seg_000238
DRBC-BR13,39.881679,-75.18019,6,5.56,3375.1,28.2,337.51,8,4,8.2,2040202.0,2021-04-19,2021,3,seg_000239
DRBC-BR14,39.955502,-75.135818,6,14.59,3323.4,28.0,332.34,8,4,6.56,2040202.0,2021-04-19,2021,2,seg_000240
DRBC-BR15,39.984701,-75.066603,6,20.21,3287.5,27.8,328.75,8,4,7.11,2040202.0,2021-04-19,2021,2,seg_000241
DRBC-BR16,40.040199,-74.988048,6,18.29,27.6,50.8,2.76,3,4,7.04,2040202.0,2021-04-19,2021,2,seg_000242
DRBC-BR17,40.081067,-74.868852,6,22.07,30.8,50.6,3.08,3,4,3.36,2040201.0,2021-04-19,2021,2,seg_000243
DRBC-BR18,40.128025,-74.816028,5,24.13,32.4,50.5,3.24,3,4,5.49,2040201.0,2021-04-19,2021,2,seg_000244
DRBC-BR19,40.181566,-74.746191,3,29.14,37.0,50.1,3.7,3,4,1.82,2040201.0,2021-04-19,2021,1,seg_000245
DRBC-BR19D,40.181566,-74.746191,3,29.14,37.0,50.1,3.7,3,4,1.97,2040201.0,2021-04-19,2021,1,seg_000246
DRBC-BR2,39.296339,-75.375902,0,58.58,3066.8,26.8,306.68,8,4,12.14,2040204.0,2021-04-19,2021,3,seg_000247
DRBC-BR3,39.380387,-75.472996,0,51.78,3105.6,27.0,310.56,8,4,11.52,2040204.0,2021-04-19,2021,3,seg_000248
DRBC-BR4,39.425987,-75.525838,1,49.04,3121.2,27.0,312.12,8,4,10.6,2040204.0,2021-04-19,2021,3,seg_000249
DRBC-BR5,39.511917,-75.553137,3,42.22,3160.8,27.2,316.08,8,4,12.84,2040204.0,2021-04-19,2021,3,seg_000250
DRBC-BR6,39.592357,-75.564242,3,36.17,3196.3,27.4,319.63,8,4,13.5,2040204.0,2021-04-19,2021,3,seg_000251
DRBC-BR7,39.65511,-75.545412,3,30.47,3229.9,27.5,322.99,8,4,13.81,2040204.0,2021-04-19,2021,3,seg_000252
DRBC-BR8,39.720878,-75.505794,3,23.78,3269.6,27.7,326.96,8,4,12.08,2040204.0,2021-04-19,2021,3,seg_000253
DRBC-BR9,39.774134,-75.467938,3,18.67,3300.6,27.9,330.06,8,4,9.82,2040204.0,2021-04-19,2021,3,seg_000254
DRBC-BU,40.082147,-74.879414,6,21.24,30.0,50.6,3.0,3,5,4.51,2040201.0,2021-05-24,2021,2,seg_000255
DRBC-BWC,39.73692,-75.52657,3,24.7,3264.7,27.7,326.47,8,10,28.47,2040205.0,2021-10-06,2021,5,seg_000256
DRBC-BWC,39.73692,-75.52657,3,24.7,3264.7,27.7,326.47,8,10,9.4,2040205.0,2023-10-23,2023,3,seg_000257
DRBC-CC,39.845147,-75.360072,6,9.5,3359.3,28.1,335.93,8,10,45.2,2040202.0,2023-10-17,2023,4,seg_000258
DRBC-CC2021,39.84474,-75.35999,6,9.48,3359.4,28.1,335.94,8,5,22.38,2040202.0,2021-05-27,2021,4,seg_000259
DRBC-CH,39.824416,-75.364924,6,9.36,3357.6,28.1,335.76,8,5,8.76,2040202.0,2021-05-20,2021,3,seg_000260
DRBC-CH,39.824416,-75.364924,6,9.36,3357.6,28.1,335.76,8,8,24.67,2040202.0,2023-08-09,2023,6,seg_000261
DRBC-CHR2021,39.73484,-75.55027,3,26.68,3253.3,27.6,325.33,8,10,22.89,2040205.0,2021-10-06,2021,5,seg_000262
DRBC-CR,39.734314,-75.550634,3,26.73,3253.0,27.6,325.3,8,10,36.78,2040205.0,2023-10-23,2023,5,seg_000263
DRBC-CoR,39.935349,-75.088032,6,14.56,3317.9,27.9,331.79,8,10,17.09,2040202.0,2023-10-18,2023,4,seg_000264
DRBC-DC,39.86994,-75.313876,6,7.86,3375.0,28.2,337.5,8,5,8.64,2040202.0,2021-05-27,2021,3,seg_000265
DRBC-DRBC-31DELRBC_WQX-091002,39.512777,-75.553444,3,42.16,3161.2,27.2,316.12,8,11,5.88,2040204.0,2022-11-04,2022,2,seg_000266
DRBC-DRBC-31DELRBC_WQX-091005,39.590833,-75.563722,3,36.25,3195.8,27.4,319.58,8,5,10.81,2040204.0,2022-05-20,2022,3,seg_000267
DRBC-DRBC-31DELRBC_WQX-091005,39.590833,-75.563722,3,36.25,3195.8,27.4,319.58,8,11,7.42,2040204.0,2022-11-04,2022,3,seg_000268
DRBC-DRBC-31DELRBC_WQX-091008,39.65511,-75.545412,3,30.47,3229.9,27.5,322.99,8,11,6.3,2040204.0,2022-11-04,2022,2,seg_000269
DRBC-DRBC-31DELRBC_WQX-091011,39.720878,-75.505794,3,23.78,3269.6,27.7,326.96,8,11,6.21,2040204.0,2022-11-04,2022,2,seg_000270
DRBC-DRBC-31DELRBC_WQX-091015,39.455,-75.56,1,47.75,3128.6,27.1,312.86,8,11,6.46,2040204.0,2022-11-04,2022,2,seg_000271
DRBC-DRBC-31DELRBC_WQX-091017,39.367629,-75.458477,0,52.68,3100.5,26.9,310.05,8,11,6.51,2040204.0,2022-11-04,2022,2,seg_000272
DRBC-DRBC-31DELRBC_WQX-091020,39.296339,-75.375902,0,58.58,3066.8,26.8,306.68,8,11,3.6,2040204.0,2022-11-04,2022,1,seg_000273
DRBC-DRBC-31DELRBC_WQX-091023,39.229606,-75.300302,0,65.2,3028.9,26.6,302.89,8,11,5.24,2040204.0,2022-11-04,2022,2,seg_000274
DRBC-DRBC-31DELRBC_WQX-091026,39.18113,-75.271168,0,70.5,2998.3,26.5,299.83,8,11,2.65,2040204.0,2022-11-04,2022,1,seg_000275
DRBC-DRBC-31DELRBC_WQX-332046,39.768333,-75.474,3,19.34,3296.6,27.8,329.66,8,11,4.6,2040204.0,2022-11-04,2022,2,seg_000276
DRBC-DRBC-31DELRBC_WQX-332049,39.800655,-75.425245,3,14.54,3325.7,28.0,332.57,8,11,5.06,2040202.0,2022-11-04,2022,2,seg_000277
DRBC-DRBC-31DELRBC_WQX-332052,39.849487,-75.26173,6,3.87,3403.3,28.3,340.33,8,11,3.68,2040202.0,2022-11-04,2022,2,seg_000278
DRBC-DRBC-31DELRBC_WQX-332064,40.127648,-74.815065,5,24.22,32.5,50.5,3.25,3,5,5.85,2040201.0,2022-05-03,2022,2,seg_000279
DRBC-DRBC-31DELRBC_WQX-892062,39.849139,-75.329628,6,7.34,3373.6,28.2,337.36,8,6,10.24,2040202.0,2022-06-01,2022,3,seg_000280
DRBC-DRBC-31DELRBC_WQX-892062,39.849139,-75.329628,6,7.34,3373.6,28.2,337.36,8,11,4.58,2040202.0,2022-11-04,2022,2,seg_000281
DRBC-DRBC-31DELRBC_WQX-892065,39.881679,-75.18019,6,5.56,3375.1,28.2,337.51,8,5,6.45,2040202.0,2022-05-09,2022,2,seg_000282
DRBC-DRBC-31DELRBC_WQX-892065,39.881679,-75.18019,6,5.56,3375.1,28.2,337.51,8,11,3.59,2040202.0,2022-11-04,2022,2,seg_000283
DRBC-DRBC-31DELRBC_WQX-892070,39.984701,-75.066603,6,20.21,3287.5,27.8,328.75,8,5,6.71,2040202.0,2022-05-04,2022,2,seg_000284
DRBC-DRBC-31DELRBC_WQX-892071,39.955502,-75.135818,6,14.59,3323.4,28.0,332.34,8,5,4.62,2040202.0,2022-05-04,2022,2,seg_000285
DRBC-DRBC-31DELRBC_WQX-892071,39.955502,-75.135818,6,14.59,3323.4,28.0,332.34,8,11,2.98,2040202.0,2022-11-04,2022,2,seg_000286
DRBC-DRBC-31DELRBC_WQX-892077,40.040199,-74.988048,6,18.29,27.6,50.8,2.76,3,5,5.04,2040202.0,2022-05-04,2022,2,seg_000287
DRBC-DRBC-31DELRBC_WQX-892077,40.040199,-74.988048,6,18.29,27.6,50.8,2.76,3,11,1.82,2040202.0,2022-11-04,2022,1,seg_000288
DRBC-DRBC-31DELRBC_WQX-892080,40.081067,-74.868852,6,22.07,30.8,50.6,3.08,3,5,8.11,2040201.0,2022-05-03,2022,2,seg_000289
DRBC-DRBC-BC,40.18333,-74.75278,3,28.57,36.4,50.2,3.64,3,5,1.86,2040201.0,2022-05-03,2022,1,seg_000290
DRBC-DRBC-CH,39.82499,-75.36464,6,9.34,3357.8,28.1,335.78,8,6,11.33,2040202.0,2022-06-01,2022,3,seg_000291
DRBC-DRBC-PB,39.866,-75.22622,6,3.34,3395.6,28.3,339.56,8,5,9.92,2040202.0,2022-05-09,2022,3,seg_000292
DRBC-DRBC-SAN,40.75822,-75.18807,0,62.2,69.8,47.6,6.98,3,5,2.69,2040105.0,2022-05-12,2022,2,seg_000293
DRBC-DRBC-SR,39.91316,-75.20591,6,8.37,3363.4,28.1,336.34,8,5,6.24,2040203.0,2022-05-09,2022,2,seg_000294
DRBC-DRBC-YAR,41.48596,-74.98643,0,74.02,4988.0,8.1,498.8,7,5,3.42,2040104.0,2022-05-12,2022,2,seg_000295
DRBC-EOC,39.180729,-75.271525,0,70.54,2998.1,26.5,299.81,8,4,10.06,2040204.0,2021-04-19,2021,3,seg_000296
DRBC-ES,39.854719,-75.329321,6,7.66,3372.7,28.2,337.27,8,5,8.33,2040202.0,2021-05-27,2021,3,seg_000297
DRBC-FC,39.98591,-75.071532,6,20.12,3288.5,27.8,328.85,8,5,5.63,2040202.0,2021-05-26,2021,2,seg_000298
DRBC-FC,39.98591,-75.071532,6,20.12,3288.5,27.8,328.85,8,10,26.42,2040202.0,2023-10-18,2023,4,seg_000299
DRBC-FL,40.129409,-74.818381,5,23.9,32.2,50.5,3.22,3,5,4.32,2040201.0,2021-05-24,2021,2,seg_000300
DRBC-GLR,40.24218,-74.82188,3,22.99,31.1,50.6,3.11,3,10,12.82,2040105.0,2021-10-21,2021,3,seg_000301
DRBC-LAC,41.4859,-74.9864,0,74.02,4988.1,8.1,498.81,7,8,0.94,2040104.0,2023-08-01,2023,1,seg_000302
DRBC-LHR,40.688896,-75.20662,0,54.68,62.5,48.2,6.25,3,10,3.29,2040106.0,2021-10-21,2021,2,seg_000303
DRBC-MC,39.836208,-75.23609,6,2.07,3415.5,28.4,341.55,8,10,10.53,2040202.0,2023-10-18,2023,3,seg_000304
DRBC-MHC,39.82249,-75.41004,5,13.18,3335.1,28.0,333.51,8,10,55.83,2040202.0,2023-10-17,2023,8,seg_000305
DRBC-NC,40.075873,-74.909043,6,19.59,28.5,50.8,2.85,3,5,5.93,2040201.0,2021-05-24,2021,2,seg_000306
DRBC-NC,40.075873,-74.909043,6,19.59,28.5,50.8,2.85,3,10,59.57,2040201.0,2023-10-18,2023,7,seg_000307
DRBC-NHC2021,40.141702,-74.912663,6,15.82,24.3,51.1,2.43,3,11,30.64,2040201.0,2021-11-08,2021,3,seg_000308
DRBC-NV,39.884095,-75.196883,6,5.29,3378.8,28.2,337.88,8,6,7.17,2040202.0,2021-06-01,2021,2,seg_000309
DRBC-NV,39.884095,-75.196883,6,5.29,3378.8,28.2,337.88,8,8,13.68,2040202.0,2023-08-09,2023,3,seg_000310
DRBC-P1,39.42753,-75.527501,1,48.96,3121.7,27.0,312.17,8,10,404.2,2040204.0,2007-10-17,2007,5,seg_000311
DRBC-P1,39.42753,-75.527501,1,48.96,3121.7,27.0,312.17,8,8,362.03,2040204.0,2008-08-06,2008,5,seg_000312
DRBC-P1,39.42753,-75.527501,1,48.96,3121.7,27.0,312.17,8,10,133.34,2040204.0,2009-10-22,2009,4,seg_000313
DRBC-P11,39.99477,-75.05978,6,21.31,30.8,50.6,3.08,3,8,7.48,2040202.0,2015-08-03,2015,2,seg_000314
DRBC-P12,39.99477,-75.05978,6,21.31,30.8,50.6,3.08,3,10,17.72,2040202.0,2007-10-17,2007,4,seg_000315
DRBC-P12,39.99477,-75.05978,6,21.31,30.8,50.6,3.08,3,8,16.06,2040202.0,2008-08-06,2008,3,seg_000316
DRBC-P12,39.99477,-75.05978,6,21.31,30.8,50.6,3.08,3,10,18.94,2040202.0,2009-10-22,2009,4,seg_000317
DRBC-P15,40.18156,-74.74505,3,29.24,37.1,50.1,3.71,3,8,5.04,2040201.0,2015-08-03,2015,2,seg_000318
DRBC-P16,40.18156,-74.74505,3,29.24,37.1,50.1,3.71,3,10,7.95,2040201.0,2007-10-17,2007,3,seg_000319
DRBC-P16,40.18156,-74.74505,3,29.24,37.1,50.1,3.71,3,8,10.76,2040201.0,2008-08-06,2008,3,seg_000320
DRBC-P16,40.18156,-74.74505,3,29.24,37.1,50.1,3.71,3,10,4.94,2040201.0,2009-10-22,2009,2,seg_000321
DRBC-P2,39.67306,-75.52414,3,27.83,3245.3,27.6,324.53,8,8,15.42,2040204.0,2015-08-03,2015,2,seg_000322
DRBC-P3,39.71908,-75.50425,3,23.75,3269.7,27.7,326.97,8,8,27.21,2040204.0,2015-08-03,2015,3,seg_000323
DRBC-P4a,39.67306,-75.52414,3,27.83,3245.3,27.6,324.53,8,10,939.64,2040204.0,2007-10-17,2007,4,seg_000324
DRBC-P4a,39.67306,-75.52414,3,27.83,3245.3,27.6,324.53,8,8,719.46,2040204.0,2008-08-06,2008,5,seg_000325
DRBC-P4a,39.67306,-75.52414,3,27.83,3245.3,27.6,324.53,8,10,376.81,2040204.0,2009-10-22,2009,5,seg_000326
DRBC-P4b,39.76868,-75.47302,3,19.24,3297.1,27.8,329.71,8,8,11.81,2040204.0,2015-08-03,2015,2,seg_000327
DRBC-P5,39.81337,-75.39057,5,11.5,3344.1,28.1,334.41,8,8,23.07,2040202.0,2015-08-03,2015,4,seg_000328
DRBC-P6,39.85055,-75.32709,6,7.24,3374.6,28.2,337.46,8,8,12.3,2040202.0,2015-08-03,2015,2,seg_000329
DRBC-P7a,39.81337,-75.39057,5,11.5,3344.1,28.1,334.41,8,10,1015.95,2040202.0,2007-10-17,2007,5,seg_000330
DRBC-P7a,39.81337,-75.39057,5,11.5,3344.1,28.1,334.41,8,8,586.53,2040202.0,2008-08-06,2008,5,seg_000331
DRBC-P7a,39.81337,-75.39057,5,11.5,3344.1,28.1,334.41,8,10,575.74,2040202.0,2009-10-22,2009,5,seg_000332
DRBC-P7b,39.84871,-75.26406,6,3.81,3402.9,28.3,340.29,8,8,11.9,2040202.0,2015-08-03,2015,2,seg_000333
DRBC-P8,39.88522,-75.14074,6,7.47,3358.9,28.1,335.89,8,8,9.51,2040202.0,2015-08-03,2015,2,seg_000334
DRBC-P9,39.875905,-75.195988,6,4.43,3383.0,28.2,338.3,8,10,290.41,2040202.0,2007-10-17,2007,5,seg_000335
DRBC-P9,39.875905,-75.195988,6,4.43,3383.0,28.2,338.3,8,8,221.56,2040202.0,2008-08-06,2008,5,seg_000336
DRBC-P9,39.875905,-75.195988,6,4.43,3383.0,28.2,338.3,8,10,260.54,2040202.0,2009-10-22,2009,4,seg_000337
DRBC-PB,39.858335,-75.268601,6,4.94,3396.7,28.3,339.67,8,5,7.38,2040202.0,2021-05-27,2021,3,seg_000338
DRBC-PB,39.858335,-75.268601,6,4.94,3396.7,28.3,339.67,8,8,20.54,2040202.0,2023-08-09,2023,6,seg_000339
DRBC-PB,39.858335,-75.268601,6,4.94,3396.7,28.3,339.67,8,9,6.21,2040202.0,2023-09-06,2023,2,seg_000340
DRBC-PEOC,39.183495,-75.274521,0,70.24,2999.8,26.5,299.98,8,8,14.41,2040204.0,2015-08-05,2015,3,seg_000341
DRBC-PLAM149,40.364931,-74.948992,3,21.43,29.7,50.7,2.97,3,9,1.27,2040105.0,2016-09-20,2016,1,seg_000342
DRBC-PLMC1,39.85462,-75.24227,6,3.18,3404.0,28.3,340.4,8,8,9.04,2040202.0,2015-08-03,2015,2,seg_000343
DRBC-PLMC2,39.85871,-75.21996,6,2.4,3398.8,28.3,339.88,8,8,14.33,2040202.0,2015-08-03,2015,3,seg_000344
DRBC-PLMC3,39.86275,-75.2178,6,2.8,3396.0,28.3,339.6,8,8,10.96,2040202.0,2015-08-03,2015,2,seg_000345
DRBC-PLP,39.42753,-75.527501,1,48.96,3121.7,27.0,312.17,8,8,13.22,2040204.0,2015-08-05,2015,2,seg_000346
DRBC-PPC,40.035995,-75.021317,6,17.57,27.0,50.9,2.7,3,10,22.87,2040202.0,2023-10-17,2023,4,seg_000347
DRBC-PPC2021,40.0436,-75.020498,6,16.8,26.3,50.9,2.63,3,11,23.81,2040202.0,2021-11-08,2021,4,seg_000348
DRBC-PPI,39.6126,-75.5931,3,36.58,3194.1,27.4,319.41,8,10,9.54,2040204.0,2021-10-06,2021,3,seg_000349
DRBC-PS,39.99378,-75.029359,6,21.88,31.3,50.5,3.13,3,10,37.54,2040202.0,2023-10-23,2023,8,seg_000350
DRBC-PSBS,38.922562,-75.096109,0,100.18,2826.3,25.7,282.63,8,8,4.81,2040204.0,2015-08-05,2015,2,seg_000351
DRBC-RC,40.04434,-74.95827,6,19.24,28.5,50.8,2.85,3,10,21.25,2040202.0,2023-10-23,2023,4,seg_000352
DRBC-SBS,38.925094,-75.090405,0,99.97,2827.6,25.7,282.76,8,4,2.32,2040204.0,2021-04-19,2021,1,seg_000353
DRBC-SJF,39.068639,-75.177453,0,83.27,2924.6,26.1,292.46,8,4,7.09,2040204.0,2021-04-19,2021,3,seg_000354
DRBC-SR,39.91316,-75.2059,6,8.37,3363.4,28.1,336.34,8,6,10.14,2040203.0,2021-06-01,2021,3,seg_000355
DRBC-SR,39.91316,-75.2059,6,8.37,3363.4,28.1,336.34,8,9,14.4,2040203.0,2023-09-09,2023,3,seg_000356
DRBC-SR,39.91316,-75.2059,6,8.37,3363.4,28.1,336.34,8,10,8.9,2040203.0,2023-10-23,2023,3,seg_000357
DRBC-TD,40.032619,-74.989468,6,18.98,28.3,50.8,2.83,3,5,10.87,2040202.0,2021-05-26,2021,3,seg_000358
DRBC-YAR,40.27952,-74.859305,3,21.15,29.3,50.7,2.93,3,8,3.56,2040105.0,2023-08-01,2023,2,seg_000359
EPA_GLNPO-P607,43.416667,-77.916667,0,378.57,1734.8,13.1,173.48,4,6,6.83,,2018-06-12,2018,5,seg_000360
EPA_GLNPO-P607,43.416667,-77.916667,0,378.57,1734.8,13.1,173.48,4,6,25.68,,2018-06-13,2018,15,seg_000361
GLEC-10012,36.80573,-114.03293,0,840.38,500.0,15.0,50.0,4,4,2.25,15010010.0,2025-04-21,2025,3,seg_000362
